2019-10-07 08:48:26 UTC,purchase,1801712,2053013554415534427,electronics.video.tv,lg,378.36,514013619,b96693d0-a7bb-4a1f-85fd-c62085fd1282,2019-10-07 08:48:26
2019-10-07 08:48:28 UTC,purchase,1801555,2053013554415534427,electronics.video.tv,lg,460.48,513211767,49354042-f090-4653-9cb2-1455e3cd0829,2019-10-07 08:48:28
2019-10-07 08:48:39 UTC,purchase,1801881,2053013554415534427,electronics.video.tv,samsung,501.89,535072458,39b89227-574f-4773-9142-c51d7401e2e5,2019-10-07 08:48:39
2019-10-07 08:50:20 UTC,purchase,1801712,2053013554415534427,electronics.video.tv,lg,378.36,552029430,11c59577-a4da-49bb-8646-3d0503209b45,2019-10-07 08:50:20
2019-10-07 08:50:23 UTC,purchase,1801860,2053013554415534427,electronics.video.tv,kivi,190.45,549395713,84cd3231-82df-4cd2-ab9f-9946f0f74bc0,2019-10-07 08:50:23
2019-10-07 08:51:54 UTC,purchase,1801849,2053013554415534427,electronics.video.tv,samsung,635.25,522809973,18f41b52-ba4a-42e5-8dfd-53d419ab64c3,2019-10-07 08:51:54
2019-10-07 08:52:53 UTC,purchase,1800930,2053013554415534427,electronics.video.tv,sony,321.73,553151477,a516b5e3-19d1-44e5-9f41-15d6db412652,2019-10-07 08:52:53
2019-10-07 08:55:59 UTC,purchase,1801806,2053013554415534427,electronics.video.tv,artel,123.53,517052866,0bb38e55-99a1-46ac-b4c4-2be67a32dd94,2019-10-07 08:55:59
2019-10-07 08:56:42 UTC,purchase,1801909,2053013554415534427,electronics.video.tv,samsung,810.57,546181978,ecd4972c-cbab-4c87-a71b-51b8e11cf8e9,2019-10-07 08:56:42
2019-10-07 08:58:09 UTC,purchase,1801882,2053013554415534427,electronics.video.tv,samsung,422.07,517190131,ee3e2cdd-0a7f-4f4e-b374-c38bdf75f5c3,2019-10-07 08:58:09
2019-10-07 08:58:51 UTC,purchase,1801806,2053013554415534427,electronics.video.tv,artel,123.53,517052866,0bb38e55-99a1-46ac-b4c4-2be67a32dd94,2019-10-07 08:58:51
2019-10-07 09:01:06 UTC,purchase,1800931,2053013554415534427,electronics.video.tv,sony,379.39,524101117,ac5bb91a-4096-418b-bb67-6f0d2d53ee1f,2019-10-07 09:01:06
2019-10-07 09:02:44 UTC,purchase,1801908,2053013554415534427,electronics.video.tv,samsung,847.87,538654653,ceab89d5-6683-4652-b3da-70614bdb98ca,2019-10-07 09:02:44
2019-10-07 09:03:49 UTC,purchase,1801690,2053013554415534427,electronics.video.tv,samsung,370.50,514145329,42b8a6a3-df0b-4a69-bdba-f17fb7d4b78e,2019-10-07 09:03:49
2019-10-07 09:06:09 UTC,purchase,1801516,2053013554415534427,electronics.video.tv,haier,295.99,512577470,5afb0780-cbcf-4f7d-b003-4238c1140612,2019-10-07 09:06:09
2019-10-07 09:08:06 UTC,purchase,1801739,2053013554415534427,electronics.video.tv,samsung,289.56,538414258,6e13198d-d5ed-4032-8af5-0b2a9a3f32a4,2019-10-07 09:08:06
2019-10-07 09:09:54 UTC,purchase,1801704,2053013554415534427,electronics.video.tv,samsung,424.62,518684607,02143d5c-7e65-4a75-aee4-3c6da5ae14ba,2019-10-07 09:09:54
2019-10-07 09:11:36 UTC,purchase,1801766,2053013554415534427,electronics.video.tv,artel,150.35,557652100,f53d65a6-f848-43b9-9d87-b359a6fed71b,2019-10-07 09:11:36
2019-10-07 09:14:51 UTC,purchase,1801690,2053013554415534427,electronics.video.tv,samsung,370.50,556089620,9576c55b-ae9f-4537-bbce-c0d613997ec1,2019-10-07 09:14:51
2019-10-07 09:17:15 UTC,purchase,1801507,2053013554415534427,electronics.video.tv,philips,563.46,543012261,0405fb5a-4fd5-486d-9f94-758316fe3460,2019-10-07 09:17:15
2019-10-07 09:21:53 UTC,purchase,1801999,2053013554415534427,electronics.video.tv,horizont,129.99,550790865,915237dc-446b-42c3-970d-637feed9541d,2019-10-07 09:21:53
2019-10-07 09:23:13 UTC,purchase,1801766,2053013554415534427,electronics.video.tv,artel,150.35,517052866,4f5d13d7-c610-4354-a607-f441113c2431,2019-10-07 09:23:13
2019-10-07 09:23:37 UTC,purchase,1801690,2053013554415534427,electronics.video.tv,samsung,370.50,553445431,b9c70313-f526-4f9b-8430-c34ec96de614,2019-10-07 09:23:37
